"match_map_id","map_thumbnail","match_play_duration","match_season","match_uid","match_winner_side","mvp_uid","svp_uid","score_info.0","score_info.1","match_time_stamp","play_mode_id","game_mode_id","match_player.assists","match_player.kills","match_player.deaths","match_player.is_win.score","match_player.is_win.is_win","match_player.disconnected","match_player.player_uid","match_player.camp","match_player.score_info.add_score","match_player.score_info.level","match_player.score_info.new_level","match_player.score_info.new_score","match_player.player_hero.hero_id","match_player.player_hero.hero_name","match_player.player_hero.hero_type","match_player.player_hero.kills","match_player.player_hero.deaths","match_player.player_hero.assists","match_player.player_hero.play_time","match_player.player_hero.total_hero_damage","match_player.player_hero.total_damage_taken","match_player.player_hero.total_hero_heal","season","mode","kills","deaths","assists","is_win","hero_name","hero_type","damage","damage_taken","healing"
1235,"/maps/map_1235.png", 906.7312,"4","6697184_1759013159_1235112_11001_13",0,1581803671, 154966902, 2, 1,1759014286,0,1, 0,15,14,0,0,FALSE,1055442592, 1, -32.30412,   1.00000,   1.00000,3504.24137,1014,the punisher,/heroes/transformations/the-punisher-headbig-0.webp, 8, 5, 0,307.3542, 6457.103, 5247.990,    0.00000,4,"Quick",15,14, 0,FALSE,"the punisher","/heroes/transformations/the-punisher-headbig-0.webp", 6457.103, 5247.990,    0.00000
1032,"/maps/map_1032.png", 651.0399,"4","5517914_1759002231_1032022_11001_11",1, 930984967, 106437987,NA,NA,1759002969,0,1, 2,17, 9,1,1,FALSE,1055442592, 1,  29.67993,   1.00000,   1.00000,3508.40392,1041,winter soldier,/heroes/transformations/winter-soldier-headbig-0.webp,17, 9, 2,651.0361,11352.378, 9975.182,    0.00000,4,"Quick",17, 9, 2,TRUE,"winter soldier","/heroes/transformations/winter-soldier-headbig-0.webp",11352.378, 9975.182,    0.00000
1170,"/maps/map_1170.png", 415.0265,"4","5517389_1759000233_1170355_11001_11",1,1909650620,1183389887, 0, 2,1759000806,0,1, 0, 2, 8,0,0,FALSE,1055442592,NA, -26.71540,   1.00000,   1.00000,3417.35490,1041,winter soldier,/heroes/transformations/winter-soldier-headbig-0.webp, 1, 6, 0,323.6342, 3090.846, 3430.101,    0.00000,4,"Quick", 2, 8, 0,FALSE,"winter soldier","/heroes/transformations/winter-soldier-headbig-0.webp", 3090.846, 3430.101,    0.00000
1287,"/maps/map_1287.png", 550.0016,"4","5517617_1758953057_1287529_11001_11",1,1510797776, 285364075, 0, 2,1758953764,0,1, 0,17, 9,1,1,FALSE,1055442592, 1,  34.04303,   1.00000,   1.00000,3382.57103,1030,moon knight,/heroes/transformations/moon-knight-headbig-0.webp,12, 4, 0,299.3704, 5047.214, 2414.892,    0.00000,4,"Quick",17, 9, 0,TRUE,"moon knight","/heroes/transformations/moon-knight-headbig-0.webp", 5047.214, 2414.892,    0.00000
1309,"/maps/map_1309.png", 671.7925,"4","6697174_1758926203_1309141_11001_13",0,1594504958, 888155343, 2, 1,1758927098,0,1, 0,13,12,0,0,FALSE,1055442592, 1, -32.29487,   1.00000,   1.00000,3348.52799,1030,moon knight,/heroes/transformations/moon-knight-headbig-0.webp,13, 7, 0,455.7438, 7278.785, 4124.604,  117.00452,4,"Quick",13,12, 0,FALSE,"moon knight","/heroes/transformations/moon-knight-headbig-0.webp", 7278.785, 4124.604,  117.00452
1032,"/maps/map_1032.png", 300.0344,"4","5517394_1758925779_1032071_11001_11",1,1997390824, 198321829,NA,NA,1758926175,0,1, 0, 9, 3,1,1,FALSE,1055442592, 1,  31.34500,   1.00000,   1.00000,3380.82287,1043,star-lord,/heroes/transformations/star-lord-headbig-0.webp, 9, 3, 0,300.0295, 4332.586, 3157.688,    0.00000,4,"Quick", 9, 3, 0,TRUE,"star-lord","/heroes/transformations/star-lord-headbig-0.webp", 4332.586, 3157.688,    0.00000
2041,"/maps/map_2041.png", 256.4808,"4","5517419_1758917882_2041023_11001_11",0,1628656074,1055442592,NA,NA,1758918227,0,1, 0, 5, 5,0,0,FALSE,1055442592, 1, -32.03193,   1.00000,   1.00000,3349.47786,1043,star-lord,/heroes/transformations/star-lord-headbig-0.webp, 5, 5, 0,256.4739, 5969.846, 3771.578,    0.00000,4,"Quick", 5, 5, 0,FALSE,"star-lord","/heroes/transformations/star-lord-headbig-0.webp", 5969.846, 3771.578,    0.00000
1170,"/maps/map_1170.png", 922.2264,"4","5517672_1758916648_1170223_11001_11",1,1362213782,1369839544, 1, 2,1758917798,0,1, 7,23,10,1,1,FALSE,1055442592, 1,  34.85286,   1.00000,   1.00000,3381.50979,1047,jeff the land shark,/heroes/transformations/jeff-the-land-shark-headbig-0.webp, 8, 4, 7,378.8989, 7090.188, 4415.140, 7497.30217,4,"Quick",23,10, 7,TRUE,"jeff the land shark","/heroes/transformations/jeff-the-land-shark-headbig-0.webp", 7090.188, 4415.140, 7497.30217
1292,"/maps/map_1292.png", 694.6609,"4","5521363_1758872175_1292268_11001_11",0, 671361325,1055442592, 1, 0,1758873135,0,2, 0,19,10,0,0,FALSE,1055442592, 1, -16.00452,   8.00000,   8.00000,3687.07640,1030,moon knight,/heroes/transformations/moon-knight-headbig-0.webp,19, 9, 0,624.6322,28384.139, 7132.422,   71.27087,4,"Quick",19,10, 0,FALSE,"moon knight","/heroes/transformations/moon-knight-headbig-0.webp",28384.139, 7132.422,   71.27087
1307,"/maps/map_1307.png", 234.9618,"4","5517530_1758869807_1307109_11001_11",0,1897857396,1696405600,NA,NA,1758870144,0,1, 0, 6, 2,1,1,FALSE,1055442592,NA,  26.82297,   1.00000,   1.00000,3346.65693,1030,moon knight,/heroes/transformations/moon-knight-headbig-0.webp, 6, 2, 0,234.9542, 5601.256, 1718.788,    0.00000,4,"Quick", 6, 2, 0,TRUE,"moon knight","/heroes/transformations/moon-knight-headbig-0.webp", 5601.256, 1718.788,    0.00000
1217,"/maps/map_1217.png", 478.3005,"4","5517763_1758869207_1217300_11001_11",0, 958504131,2089041244,NA,NA,1758869779,0,1, 0,16, 5,1,1,FALSE,1055442592,NA,  32.59586,   1.00000,   1.00000,3319.83396,1030,moon knight,/heroes/transformations/moon-knight-headbig-0.webp,12, 2, 0,308.2186, 5153.322, 2063.688,    0.00000,4,"Quick",16, 5, 0,TRUE,"moon knight","/heroes/transformations/moon-knight-headbig-0.webp", 5153.322, 2063.688,    0.00000
2041,"/maps/map_2041.png", 317.7327,"4","5517753_1758867050_2041525_11001_11",0,1870433951, 258711564,NA,NA,1758867456,0,1, 0, 2, 7,0,0,FALSE,1055442592, 1, -30.35319,   1.00000,   1.00000,3315.03469,1043,star-lord,/heroes/transformations/star-lord-headbig-0.webp, 0, 5, 0,202.6481, 2631.835, 2208.250,    0.00000,4,"Quick", 2, 7, 0,FALSE,"star-lord","/heroes/transformations/star-lord-headbig-0.webp", 2631.835, 2208.250,    0.00000
1032,"/maps/map_1032.png", 300.0045,"4","6697138_1758860805_1032114_11001_13",1,1805231010,      8293,NA,NA,1758861192,0,1,25,24, 1,1,1,FALSE,1055442592, 1,NA,NA,NA,NA,1047,jeff the land shark,/heroes/transformations/jeff-the-land-shark-headbig-0.webp,24, 1,25,300.0004, 5038.324, 1101.414, 5331.75650,4,"Quick",24, 1,25,TRUE,"jeff the land shark","/heroes/transformations/jeff-the-land-shark-headbig-0.webp", 5038.324, 1101.414, 5331.75650
1286,"/maps/map_1286.png", 477.9568,"4","5517493_1758860204_1286192_11001_11",0,1304488498,1617212398,NA,NA,1758860774,0,1,15, 6, 8,0,0,FALSE,1055442592, 1, -27.87230,   1.00000,   1.00000,3318.39877,1047,jeff the land shark,/heroes/transformations/jeff-the-land-shark-headbig-0.webp, 6, 8,15,477.9591, 6838.270, 4319.586,10330.47003,4,"Quick", 6, 8,15,FALSE,"jeff the land shark","/heroes/transformations/jeff-the-land-shark-headbig-0.webp", 6838.270, 4319.586,10330.47003
1240,"/maps/map_1240.png", 316.9771,"4","6697196_1758859760_1240089_11001_13",0,  87180619, 856453629,NA,NA,1758860166,0,1, 0, 6, 6,0,0,FALSE,1055442592, 1, -26.55689,   1.00000,   1.00000,3346.27107,1014,the punisher,/heroes/transformations/the-punisher-headbig-0.webp, 6, 6, 0,316.9745, 5566.942, 5748.768,    0.00000,4,"Quick", 6, 6, 0,FALSE,"the punisher","/heroes/transformations/the-punisher-headbig-0.webp", 5566.942, 5748.768,    0.00000
1201,"/maps/map_1201.png", 507.4459,"4","6697281_1758779928_1201351_11001_13",1,  66014243, 593816565,NA,NA,1758780529,0,1,12,15, 6,1,1,FALSE,1055442592, 1,NA,NA,NA,NA,1047,jeff the land shark,/heroes/transformations/jeff-the-land-shark-headbig-0.webp,10, 3,10,267.9277, 4063.034, 3212.827, 5768.99994,4,"Quick",15, 6,12,TRUE,"jeff the land shark","/heroes/transformations/jeff-the-land-shark-headbig-0.webp", 4063.034, 3212.827, 5768.99994
1245,"/maps/map_1245.png", 854.8078,"4","5517802_1758479981_1245078_11001_11",1,1661254100,  47333691, 2, 3,1758481102,0,2,25,22,12,0,0,FALSE,1055442592,NA, -23.80731,   8.00000,   8.00000,3686.98556,1047,jeff the land shark,/heroes/transformations/jeff-the-land-shark-headbig-0.webp,22,12,25,854.7948, 9355.652, 5745.476,15783.37588,4,"Quick",22,12,25,FALSE,"jeff the land shark","/heroes/transformations/jeff-the-land-shark-headbig-0.webp", 9355.652, 5745.476,15783.37588
1240,"/maps/map_1240.png", 499.2288,"4","5517573_1759035217_1240079_11001_11",1, 816944199, 350202911,NA,NA,1759035803,0,1,17,11, 5,1,1,FALSE,1055442592, 1,  28.64346,   1.00000,   1.00000,3562.46448,1047,jeff the land shark,/heroes/transformations/jeff-the-land-shark-headbig-0.webp,11, 3,17,426.5276, 6655.697, 3630.219,11420.20825,4,"Competitive",11, 5,17,TRUE,"jeff the land shark","/heroes/transformations/jeff-the-land-shark-headbig-0.webp", 6655.697, 3630.219,11420.20825
1307,"/maps/map_1307.png", 527.5989,"4","5517759_1759014317_1307487_11001_11",0,1052227607, 127753975,NA,NA,1759014940,0,1, 0,16, 6,1,1,FALSE,1055442592,NA,  29.57964,   1.00000,   1.00000,3533.82101,1043,star-lord,/heroes/transformations/star-lord-headbig-0.webp,16, 6, 0,527.5965, 8350.199, 4258.785,    0.00000,4,"Competitive",16, 6, 0,TRUE,"star-lord","/heroes/transformations/star-lord-headbig-0.webp", 8350.199, 4258.785,    0.00000
1235,"/maps/map_1235.png", 906.7312,"4","6697184_1759013159_1235112_11001_13",0,1581803671, 154966902, 2, 1,1759014286,0,1, 0,15,14,0,0,FALSE,1055442592, 1, -32.30412,   1.00000,   1.00000,3504.24137,1014,the punisher,/heroes/transformations/the-punisher-headbig-0.webp, 8, 5, 0,307.3542, 6457.103, 5247.990,    0.00000,4,"Competitive",15,14, 0,FALSE,"the punisher","/heroes/transformations/the-punisher-headbig-0.webp", 6457.103, 5247.990,    0.00000
1032,"/maps/map_1032.png", 651.0399,"4","5517914_1759002231_1032022_11001_11",1, 930984967, 106437987,NA,NA,1759002969,0,1, 2,17, 9,1,1,FALSE,1055442592, 1,  29.67993,   1.00000,   1.00000,3508.40392,1041,winter soldier,/heroes/transformations/winter-soldier-headbig-0.webp,17, 9, 2,651.0361,11352.378, 9975.182,    0.00000,4,"Competitive",17, 9, 2,TRUE,"winter soldier","/heroes/transformations/winter-soldier-headbig-0.webp",11352.378, 9975.182,    0.00000
1170,"/maps/map_1170.png", 415.0265,"4","5517389_1759000233_1170355_11001_11",1,1909650620,1183389887, 0, 2,1759000806,0,1, 0, 2, 8,0,0,FALSE,1055442592,NA, -26.71540,   1.00000,   1.00000,3417.35490,1041,winter soldier,/heroes/transformations/winter-soldier-headbig-0.webp, 1, 6, 0,323.6342, 3090.846, 3430.101,    0.00000,4,"Competitive", 2, 8, 0,FALSE,"winter soldier","/heroes/transformations/winter-soldier-headbig-0.webp", 3090.846, 3430.101,    0.00000
1287,"/maps/map_1287.png", 550.0016,"4","5517617_1758953057_1287529_11001_11",1,1510797776, 285364075, 0, 2,1758953764,0,1, 0,17, 9,1,1,FALSE,1055442592, 1,  34.04303,   1.00000,   1.00000,3382.57103,1030,moon knight,/heroes/transformations/moon-knight-headbig-0.webp,12, 4, 0,299.3704, 5047.214, 2414.892,    0.00000,4,"Competitive",17, 9, 0,TRUE,"moon knight","/heroes/transformations/moon-knight-headbig-0.webp", 5047.214, 2414.892,    0.00000
1309,"/maps/map_1309.png", 671.7925,"4","6697174_1758926203_1309141_11001_13",0,1594504958, 888155343, 2, 1,1758927098,0,1, 0,13,12,0,0,FALSE,1055442592, 1, -32.29487,   1.00000,   1.00000,3348.52799,1030,moon knight,/heroes/transformations/moon-knight-headbig-0.webp,13, 7, 0,455.7438, 7278.785, 4124.604,  117.00452,4,"Competitive",13,12, 0,FALSE,"moon knight","/heroes/transformations/moon-knight-headbig-0.webp", 7278.785, 4124.604,  117.00452
1032,"/maps/map_1032.png", 300.0344,"4","5517394_1758925779_1032071_11001_11",1,1997390824, 198321829,NA,NA,1758926175,0,1, 0, 9, 3,1,1,FALSE,1055442592, 1,  31.34500,   1.00000,   1.00000,3380.82287,1043,star-lord,/heroes/transformations/star-lord-headbig-0.webp, 9, 3, 0,300.0295, 4332.586, 3157.688,    0.00000,4,"Competitive", 9, 3, 0,TRUE,"star-lord","/heroes/transformations/star-lord-headbig-0.webp", 4332.586, 3157.688,    0.00000
2041,"/maps/map_2041.png", 256.4808,"4","5517419_1758917882_2041023_11001_11",0,1628656074,1055442592,NA,NA,1758918227,0,1, 0, 5, 5,0,0,FALSE,1055442592, 1, -32.03193,   1.00000,   1.00000,3349.47786,1043,star-lord,/heroes/transformations/star-lord-headbig-0.webp, 5, 5, 0,256.4739, 5969.846, 3771.578,    0.00000,4,"Competitive", 5, 5, 0,FALSE,"star-lord","/heroes/transformations/star-lord-headbig-0.webp", 5969.846, 3771.578,    0.00000
1170,"/maps/map_1170.png", 922.2264,"4","5517672_1758916648_1170223_11001_11",1,1362213782,1369839544, 1, 2,1758917798,0,1, 7,23,10,1,1,FALSE,1055442592, 1,  34.85286,   1.00000,   1.00000,3381.50979,1047,jeff the land shark,/heroes/transformations/jeff-the-land-shark-headbig-0.webp, 8, 4, 7,378.8989, 7090.188, 4415.140, 7497.30217,4,"Competitive",23,10, 7,TRUE,"jeff the land shark","/heroes/transformations/jeff-the-land-shark-headbig-0.webp", 7090.188, 4415.140, 7497.30217
1307,"/maps/map_1307.png", 234.9618,"4","5517530_1758869807_1307109_11001_11",0,1897857396,1696405600,NA,NA,1758870144,0,1, 0, 6, 2,1,1,FALSE,1055442592,NA,  26.82297,   1.00000,   1.00000,3346.65693,1030,moon knight,/heroes/transformations/moon-knight-headbig-0.webp, 6, 2, 0,234.9542, 5601.256, 1718.788,    0.00000,4,"Competitive", 6, 2, 0,TRUE,"moon knight","/heroes/transformations/moon-knight-headbig-0.webp", 5601.256, 1718.788,    0.00000
1217,"/maps/map_1217.png", 478.3005,"4","5517763_1758869207_1217300_11001_11",0, 958504131,2089041244,NA,NA,1758869779,0,1, 0,16, 5,1,1,FALSE,1055442592,NA,  32.59586,   1.00000,   1.00000,3319.83396,1030,moon knight,/heroes/transformations/moon-knight-headbig-0.webp,12, 2, 0,308.2186, 5153.322, 2063.688,    0.00000,4,"Competitive",16, 5, 0,TRUE,"moon knight","/heroes/transformations/moon-knight-headbig-0.webp", 5153.322, 2063.688,    0.00000
2041,"/maps/map_2041.png", 317.7327,"4","5517753_1758867050_2041525_11001_11",0,1870433951, 258711564,NA,NA,1758867456,0,1, 0, 2, 7,0,0,FALSE,1055442592, 1, -30.35319,   1.00000,   1.00000,3315.03469,1043,star-lord,/heroes/transformations/star-lord-headbig-0.webp, 0, 5, 0,202.6481, 2631.835, 2208.250,    0.00000,4,"Competitive", 2, 7, 0,FALSE,"star-lord","/heroes/transformations/star-lord-headbig-0.webp", 2631.835, 2208.250,    0.00000
1032,"/maps/map_1032.png", 300.0045,"4","6697138_1758860805_1032114_11001_13",1,1805231010,      8293,NA,NA,1758861192,0,1,25,24, 1,1,1,FALSE,1055442592, 1,NA,NA,NA,NA,1047,jeff the land shark,/heroes/transformations/jeff-the-land-shark-headbig-0.webp,24, 1,25,300.0004, 5038.324, 1101.414, 5331.75650,4,"Competitive",24, 1,25,TRUE,"jeff the land shark","/heroes/transformations/jeff-the-land-shark-headbig-0.webp", 5038.324, 1101.414, 5331.75650
1286,"/maps/map_1286.png", 477.9568,"4","5517493_1758860204_1286192_11001_11",0,1304488498,1617212398,NA,NA,1758860774,0,1,15, 6, 8,0,0,FALSE,1055442592, 1, -27.87230,   1.00000,   1.00000,3318.39877,1047,jeff the land shark,/heroes/transformations/jeff-the-land-shark-headbig-0.webp, 6, 8,15,477.9591, 6838.270, 4319.586,10330.47003,4,"Competitive", 6, 8,15,FALSE,"jeff the land shark","/heroes/transformations/jeff-the-land-shark-headbig-0.webp", 6838.270, 4319.586,10330.47003
1240,"/maps/map_1240.png", 316.9771,"4","6697196_1758859760_1240089_11001_13",0,  87180619, 856453629,NA,NA,1758860166,0,1, 0, 6, 6,0,0,FALSE,1055442592, 1, -26.55689,   1.00000,   1.00000,3346.27107,1014,the punisher,/heroes/transformations/the-punisher-headbig-0.webp, 6, 6, 0,316.9745, 5566.942, 5748.768,    0.00000,4,"Competitive", 6, 6, 0,FALSE,"the punisher","/heroes/transformations/the-punisher-headbig-0.webp", 5566.942, 5748.768,    0.00000
1201,"/maps/map_1201.png", 507.4459,"4","6697281_1758779928_1201351_11001_13",1,  66014243, 593816565,NA,NA,1758780529,0,1,12,15, 6,1,1,FALSE,1055442592, 1,NA,NA,NA,NA,1047,jeff the land shark,/heroes/transformations/jeff-the-land-shark-headbig-0.webp,10, 3,10,267.9277, 4063.034, 3212.827, 5768.99994,4,"Competitive",15, 6,12,TRUE,"jeff the land shark","/heroes/transformations/jeff-the-land-shark-headbig-0.webp", 4063.034, 3212.827, 5768.99994
1034,"/maps/map_1034.png", 642.0376,"4","6697231_1758442155_1034012_11001_13",1,1142088237,1095998253,NA,NA,1758442888,0,1, 1,13, 8,0,0,FALSE,1055442592,NA, -31.96179,   1.00000,   1.00000,3343.11408,1030,moon knight,/heroes/transformations/moon-knight-headbig-0.webp, 5, 4, 0,360.5654, 8775.400, 3019.537,  306.37393,4,"Competitive",13, 8, 1,FALSE,"moon knight","/heroes/transformations/moon-knight-headbig-0.webp", 8775.400, 3019.537,  306.37393
1034,"/maps/map_1034.png", 309.8338,"4","5517525_1758441213_1034260_11001_11",1, 444868340,1621863758,NA,NA,1758441619,0,1, 0,11, 3,1,1,FALSE,1055442592, 1,  33.07694,   1.00000,   1.00000,3375.07587,1043,star-lord,/heroes/transformations/star-lord-headbig-0.webp,11, 3, 0,309.8324, 4654.102, 2101.661,    0.00000,4,"Competitive",11, 3, 0,TRUE,"star-lord","/heroes/transformations/star-lord-headbig-0.webp", 4654.102, 2101.661,    0.00000
1309,"/maps/map_1309.png", 681.0883,"4","5517907_1758427214_1309188_11001_11",0,1047107295,1538595537, 2, 0,1758428063,0,1,18,20,13,1,1,FALSE,1055442592,NA,  30.39928,   1.00000,   1.00000,3404.87578,1047,jeff the land shark,/heroes/transformations/jeff-the-land-shark-headbig-0.webp,18,10,18,557.4323, 5416.764, 5152.774,10113.91451,4,"Competitive",20,13,18,TRUE,"jeff the land shark","/heroes/transformations/jeff-the-land-shark-headbig-0.webp", 5416.764, 5152.774,10113.91451
1311,"/maps/map_1311.png", 342.6888,"5","5518324_1763886060_1311218_11001_11",1, 863304047,  23594603, 0, 1,1763886592,0,2, 0,11, 8,0,0,FALSE,1055442592,NA, -40.00000,   6.00000,   6.00000,3510.00000,1030,moon knight,/heroes/transformations/moon-knight-headbig-0.webp,11, 6, 0,299.5759, 6869.079, 3635.369,    0.00000,5,"Quick",11, 8, 0,FALSE,"moon knight","/heroes/transformations/moon-knight-headbig-0.webp", 6869.079, 3635.369,    0.00000
1286,"/maps/map_1286.png", 613.8341,"5","5517323_1763883873_1286493_11001_11",1,1558986920, 894222900,NA,NA,1763884575,0,1, 5,18, 8,1,1,FALSE,1055442592, 1,  31.11566,   1.00000,   1.00000,3405.23156,1035,venom,/heroes/transformations/venom-headbig-0.webp,14, 3, 5,363.0170,11138.471,21029.808,    0.00000,5,"Quick",18, 8, 5,TRUE,"venom","/heroes/transformations/venom-headbig-0.webp",11138.471,21029.808,    0.00000
1034,"/maps/map_1034.png", 432.2722,"5","5517742_1763847822_1034226_11001_11",0,1773704330,1669881589,NA,NA,1763848347,0,1, 2,11, 6,0,0,FALSE,1055442592, 1, -28.89445,   1.00000,   1.00000,3343.81422,1030,moon knight,/heroes/transformations/moon-knight-headbig-0.webp,10, 5, 2,359.1236,11825.242, 4123.312,    0.00000,5,"Quick",11, 6, 2,FALSE,"moon knight","/heroes/transformations/moon-knight-headbig-0.webp",11825.242, 4123.312,    0.00000
1148,"/maps/map_1148.png", 480.0241,"5","6697155_1763803847_1148773_11001_13",1,1055442592,1641912696,NA,NA,1763804419,0,1, 0,24, 6,1,1,FALSE,1055442592, 1,  29.96609,   1.00000,   1.00000,3372.70867,1030,moon knight,/heroes/transformations/moon-knight-headbig-0.webp,16, 3, 0,262.5317,10146.811, 2815.365,    0.00000,5,"Quick",24, 6, 0,TRUE,"moon knight","/heroes/transformations/moon-knight-headbig-0.webp",10146.811, 2815.365,    0.00000
1032,"/maps/map_1032.png", 612.3394,"5","6697566_1763799442_1032179_11001_13",1,1393329166,1222010876,NA,NA,1763800144,0,1,22,22, 5,0,0,FALSE,1055442592,NA, -33.85776,   1.00000,   1.00000,3342.74258,1047,jeff the land shark,/heroes/transformations/jeff-the-land-shark-headbig-0.webp,22, 5,22,612.3369, 8626.613, 3690.295,15588.85648,5,"Quick",22, 5,22,FALSE,"jeff the land shark","/heroes/transformations/jeff-the-land-shark-headbig-0.webp", 8626.613, 3690.295,15588.85648
1307,"/maps/map_1307.png", 269.4174,"5","5517603_1763715996_1307331_11001_11",1, 937366651,1267918417,NA,NA,1763716363,0,1, 0, 0, 3,0,0,FALSE,1055442592,NA,NA,NA,NA,NA,1056,angela,/heroes/transformations/angela-headbig-0.webp, 0, 2, 0,172.1597,  397.500, 2600.727,    0.00000,5,"Quick", 0, 3, 0,FALSE,"angela","/heroes/transformations/angela-headbig-0.webp",  397.500, 2600.727,    0.00000
1309,"/maps/map_1309.png", 930.4536,"5","6697303_1763714532_1309528_11001_13",0,1195147248,1524762557, 2, 1,1763715689,0,1, 0,21,14,0,0,FALSE,1055442592, 1, -29.70404,   1.00000,   1.00000,3442.77039,1043,star-lord,/heroes/transformations/star-lord-headbig-0.webp, 9, 7, 0,460.0742, 8408.257, 4939.833,    0.00000,5,"Quick",21,14, 0,FALSE,"star-lord","/heroes/transformations/star-lord-headbig-0.webp", 8408.257, 4939.833,    0.00000
1235,"/maps/map_1235.png", 802.6783,"5","6697230_1763535278_1235504_11001_13",0, 759513620, 780051893, 2, 1,1763536300,0,1, 0,26,13,0,0,FALSE,1055442592, 1, -24.88580,   1.00000,   1.00000,3477.96966,1030,moon knight,/heroes/transformations/moon-knight-headbig-0.webp,20, 6, 0,496.6776,12236.877, 5492.429,    0.00000,5,"Quick",26,13, 0,FALSE,"moon knight","/heroes/transformations/moon-knight-headbig-0.webp",12236.877, 5492.429,    0.00000
1240,"/maps/map_1240.png", 480.0267,"5","5518185_1763534680_1240191_11001_11",1,2123171673,2043916468,NA,NA,1763535247,0,1, 0,10, 9,1,1,FALSE,1055442592, 1,  32.20110,   1.00000,   1.00000,3502.85545,1030,moon knight,/heroes/transformations/moon-knight-headbig-0.webp, 8, 8, 0,398.4312,14696.543, 5505.994,    0.00000,5,"Quick",10, 9, 0,TRUE,"moon knight","/heroes/transformations/moon-knight-headbig-0.webp",14696.543, 5505.994,    0.00000
1245,"/maps/map_1245.png", 608.0557,"5","5518161_1763424850_1245027_11001_11",1, 820921283,1055442592, 1, 2,1763425650,0,2, 0,18, 8,0,0,FALSE,1055442592,NA, -40.00000,   7.00000,   7.00000,3590.00000,1030,moon knight,/heroes/transformations/moon-knight-headbig-0.webp,18, 8, 0,608.0552,14763.242, 6233.609,    0.00000,5,"Quick",18, 8, 0,FALSE,"moon knight","/heroes/transformations/moon-knight-headbig-0.webp",14763.242, 6233.609,    0.00000
2042,"/maps/map_2042.png", 330.9013,"5","5517939_1763424295_2042060_11001_11",1,1040634121,2120312075, 0, 1,1763424814,0,2, 0,14, 2,1,1,FALSE,1055442592, 1,  40.00000,   6.00000,   6.00000,3630.00000,1030,moon knight,/heroes/transformations/moon-knight-headbig-0.webp,14, 2, 0,319.7794, 7601.469, 2071.378,    0.00000,5,"Quick",14, 2, 0,TRUE,"moon knight","/heroes/transformations/moon-knight-headbig-0.webp", 7601.469, 2071.378,    0.00000
1310,"/maps/map_1310.png", 525.6211,"5","5517825_1763423583_1310085_11001_11",0,1675962205,1481401021, 2, 0,1763424270,0,2, 6, 8, 6,1,1,FALSE,1055442592,NA,  40.00000,   6.00000,   6.00000,3590.00000,1058,gambit,/heroes/transformations/gambit-headbig-0.webp, 8, 6, 6,517.6014, 5564.562, 5612.170, 8452.82596,5,"Quick", 8, 6, 6,TRUE,"gambit","/heroes/transformations/gambit-headbig-0.webp", 5564.562, 5612.170, 8452.82596
1287,"/maps/map_1287.png", 710.9183,"5","5518095_1763363407_1287515_11001_11",0,1895903406, 160374225, 2, 1,1763364337,0,1, 0,27,10,1,1,FALSE,1055442592,NA,  28.04627,   1.00000,   1.00000,3442.52220,1030,moon knight,/heroes/transformations/moon-knight-headbig-0.webp,22, 7, 0,537.2381,14318.366, 4297.549,    0.00000,5,"Quick",27,10, 0,TRUE,"moon knight","/heroes/transformations/moon-knight-headbig-0.webp",14318.366, 4297.549,    0.00000
1201,"/maps/map_1201.png", 324.0138,"5","5518352_1763288140_1201515_11001_11",1,1203106090,     49454,NA,NA,1763288556,0,1, 0,24, 2,1,1,FALSE,1055442592, 1,NA,NA,NA,NA,1043,star-lord,/heroes/transformations/star-lord-headbig-0.webp,24, 2, 0,324.0107,10259.333, 3886.941,    0.00000,5,"Quick",24, 2, 0,TRUE,"star-lord","/heroes/transformations/star-lord-headbig-0.webp",10259.333, 3886.941,    0.00000
1309,"/maps/map_1309.png", 755.8079,"5","5518427_1763285353_1309389_11001_11",0,1159028903, 181429928, 2, 1,1763286330,0,1, 7,17,11,0,0,FALSE,1055442592, 1, -29.09687,   1.00000,   1.00000,3387.92503,1030,moon knight,/heroes/transformations/moon-knight-headbig-0.webp,13, 7, 0,478.4640,12801.442, 4970.446,    0.00000,5,"Quick",17,11, 7,FALSE,"moon knight","/heroes/transformations/moon-knight-headbig-0.webp",12801.442, 4970.446,    0.00000
1032,"/maps/map_1032.png", 492.4225,"5","5521402_1763253909_1032693_11001_11",1,1895707396,1682887830,NA,NA,1763254490,0,1, 0,17, 8,1,1,FALSE,1055442592, 1,  31.96562,   1.00000,   1.00000,3417.02190,1043,star-lord,/heroes/transformations/star-lord-headbig-0.webp,17, 7, 0,461.4049,10699.279, 5651.765,    0.00000,5,"Quick",17, 8, 0,TRUE,"star-lord","/heroes/transformations/star-lord-headbig-0.webp",10699.279, 5651.765,    0.00000
1286,"/maps/map_1286.png", 608.0344,"5","5517395_1763253079_1286668_11001_11",1,1104408968,1153459858,NA,NA,1763253775,0,1, 0,17, 3,1,1,FALSE,1055442592, 1,NA,NA,NA,NA,1043,star-lord,/heroes/transformations/star-lord-headbig-0.webp,17, 3, 0,326.2116, 7498.912, 4163.362,    0.00000,5,"Quick",17, 3, 0,TRUE,"star-lord","/heroes/transformations/star-lord-headbig-0.webp", 7498.912, 4163.362,    0.00000
